hangle,first_translate,idiom_translate,label,idiom
저기다!,over there!,over there!,over there!,사고 치다 : get into trouble
아가씨가 사라진 곳!,that’s where lady fiona disappeared!,that’s where lady fiona disappeared!,that's where her lady fiona disappeared!,사고 치다 : get into trouble
이럴 수가…,my goodness...,no way...,this can't be happening...,사고 치다 : get into trouble
역시 거대한 악의가 느껴져요.,I can feel the immense evil energy.,I can feel a great evil.,I can sense a great evil.,사고 치다 : get into trouble
바라보기조차 두려울 정도의…!,it’s so strong that I’m scared to even look at it!,it’s so terrifying that I can’t even look at it...!,I'm afraid to even look at it...!,사고 치다 : get into trouble
그래도 피오나를 구할 수 있는 방법은 하나뿐이야.,but there’s only one way to save fiona.,"still, there’s only one way to save fiona.","still, there's only one way to save fiona.",사고 치다 : get into trouble
저 어둠을 돌파하겠다.,I’ll have to break through the darkness.,I’ll have to break through that darkness.,I must go into the darkness.,사고 치다 : get into trouble
"전하,","your highness,","your highness,","your highness,",사고 치다 : get into trouble
너무 위험해요!,it’s too dangerous!,it’s too dangerous!,that's too dangerous.,사고 치다 : get into trouble
"목숨이 아깝지도 않나, 시그렌.","aren’t you afraid of losing your life, siegren?","don’t you care about your life, siegren?","don't you fear for your life, siegren?",사고 치다 : get into trouble
그런 건 아무래도 상관없어.,I don’t care about that.,that doesn’t matter.,I don't care about anything else.,사고 치다 : get into trouble
유니스 영애.,lady eunice.,lady eunice.,"lady eunice,",사고 치다 : get into trouble
저 어둠에 잠시 틈을 내는 것 정도는 할 수 있겠지?,"you can create a small opening in that darkness, right?","you can create a small opening in that darkness, right?",do you think you could create an opening in the darkness?,사고 치다 : get into trouble
… …아마도요.,probably...,maybe...,I think so...,사고 치다 : get into trouble
그거면 됐어!,that’s all I need!,that’s enough!,that's all I need!,사고 치다 : get into trouble
"지금이다, 길을 열어!",now! open the path!,now! open the path!,do it now! open the way!,사고 치다 : get into trouble
"네, 네!!",y-yes!,y-yes!!,o-okay!!,사고 치다 : get into trouble
집중해서…,I need to focus...,I’ll focus...,I must focus...,사고 치다 : get into trouble
어둠에 틈을 만든다!,I’ll create an opening in the darkness!,...and create an opening in the darkness!,...and create an opening!,사고 치다 : get into trouble
보인다!,I can see her!,I can see her!,I can see her!,사고 치다 : get into trouble
피오나!,fiona!,fiona!,fiona!,사고 치다 : get into trouble
목소리?,a voice?,a voice?,a voice?,사고 치다 : get into trouble
