hangle,first_translate,idiom_translate,label,idiom
와아…,wow...,wow...,wow…,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
막사마다 가문의 문양이 수놓아져 있네요.,each tent has the family crest embroidered on it.,each tent has the family crest embroidered on it.,each tent bears a family emblem.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
저 빨간 문양은 어느 가문일까요?,which family is that red crest from?,I wonder which family that red crest belongs to.,which family does that red emblem belong to?,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
공작님?,your grace?,your grace?,your grace?,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
날씨가…,the weather...,the weather...,I hate this weather…,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
더럽게 덥군.,...is disgustingly hot.,...is disgustingly hot.,it’s too damn hot.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
수도가 헤일론 사람한테는 좀 덥긴 하지.,I guess it’s a bit hot for someone from heylon.,"yeah, the capital is a bit too warm for people from heylon.",I suppose the weather in the capital can be too hot for someone from heylon.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
공작님은 참가 안 하시는 거죠?,"you’re not participating, right?","you're not participating, right?","you won’t be participating, will you?","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
안 한다.,I’m not.,I’m not.,no.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
너희가 재롱떠는 건 구경할 테지만.,but I’ll be watching you kids show off.,but I will be watching you two put on a show.,I’ll be watching you two at play.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
재롱…,show off...?,a show...?,play…?,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
너도 더우니 체력 떨어지기 전에 상급 마물 하나 잡고 끝내라.,"it’s hot, so just catch one monster before you get tired and call it a day.","it's hot, so just catch a high-level monster before you get tired and call it a day.",it’s just too hot outside. go catch a high-level beast and call it a day. and don’t tire yourself out.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
사냥 대회에 상급 마물이 있을 리 없잖아요.,there aren’t any high-level monsters in a hunting competition.,there won't be any high-level monsters at the hunting competition.,there won’t be any high-level beasts at the competition.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
황족이랑 귀족들이 반쯤 즐기자고 만든 대회에 그런 위험한 게 있으면…,this competition is for the imperial family and nobles to have fun. it wouldn’t be dangerous--,there's no way something that dangerous would be at a competition for the imperial family and nobles to enjoy--,half the royal family and nobles are in the race for amusement. we can’t have such a dangerous beast--,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
"실례합니다,","excuse me,","excuse me,","excuse me,","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
헤일론 공작님.,duke heylon.,duke heylon.,duke heylon.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
잠시 피오나 영애와 이야기를 나누어도 될까요?,may I have a word with lady fiona?,may I speak with lady fiona for a moment?,may I speak with lady fiona for a moment?,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
리비아 영애?,lady livia?,lady livia?,lady livia?,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
네?,what?,what?,"wait,","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
사냥 대회에서 제가 잡은 마물을요?!,you want the monsters I catch?!,you want the monsters I catch at the hunting competition?!,you want my beast from the race?!,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
그래요.,that’s right.,yes.,yes.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
영애가 잡은 마물을 제게 바쳐 주시겠어요?,will you give me the monsters you catch?,will you give me the monsters you catch?,would you be so kind as to offer your game to me?,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
…어째서요?,why...?,why...?,but why?,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
"그야,",because...,because...,"well,","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
영애가 사냥 대회에서 우승할 테니까요.,...you’re going to win the competition.,...you are going to win the hunting competition.,because I know you’ll win the competition.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
믿어 주시는 건 감사하지만 대회는 아직 시작도…,"thank you for believing in me, but the competition hasn’t even started--","thank you for your confidence in me, but the competition hasn't even started yet--","I appreciate that you trust my abilities, but the race hasn’t even begun…","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
겸손하실 필요는 없답니다.,there’s no need to be modest.,there's no need to be modest.,you don’t have to be so modest with me.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
전 영애가 줄곧 헤일론의 성벽을 수호했다는 사실을 알고 있었거든요.,I know you’ve been protecting the walls of heylon all this time.,I know that you've been protecting the walls of heylon.,I’ve always known you’re the protector of heylon.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
"앗, 정말요?","oh, really?","oh, really?","oh, really?","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
전 피오나 영애가 우승한다는 데 걸겠어요.,I’m going to bet that you’ll win.,I’m going to bet on you winning the competition.,I put my bets on you winning the race.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
보아하니 다른 우승 후보인 시그렌 황자 전하께서는 별 의욕도 없어 보이시고.,"the other candidate, prince siegren, doesn’t seem to be very motivated.","it looks like the other candidate for the win, prince siegren, isn't very motivated.","besides, prince siegren, another first-place contender, doesn’t seem all that interested.","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
시그렌…,siegren...,siegren...,siegren…,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
아까 팔자 좋게 하품이나 하고 있었지…,he was yawning earlier...,he was yawning without a care in the world earlier...,"I did see him yawning earlier, without a care in the world…","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
호감 가는 여자애가 있다며!,he said he has a girl he likes!,I thought he had a girl he liked!,and he said  he’s interested in a lady!,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
그럼 마물을 바쳐 달라는 건 무슨 의도인가요?,then why do you want me to give you the monsters?,then why do you want me to give you the monsters I catch?,then why would you want me to give you my beast?,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
그건 보통 기사들나 영식들이 귀족 영애에게 호감을 표현하는 방법일 텐데…,"usually, knights or noblemen give monsters to noble ladies to express their affection...","usually, knights or noblemen give monsters to noble ladies to express their interest...",isn’t that how knights and lords show their affection to noble ladies?,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
안 그러면 황태자 전하께서 제게 마물을 바칠 테니까요.,"if you don’t, the crown prince will give me his monsters.","because otherwise, the crown prince will give me monsters.",because the crown prince will offer  me his if you don’t.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
우승자인 제가 리비아 영애에게 마물을 바친다면…,"if I give you my monsters as the winner,","if I give lady livia the monsters I catch as the winner,","but if I win the race and offer mine,","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
황태자 전하는 자존심이 상해서라도 마물을 바치지 않을 거란 거군요.,the crown prince won’t give you his because of his pride.,the crown prince won't give her any because of his pride.,then the crown prince won’t if only to protect his ego.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
마물 대역,monster stand-in,monster stand-in,beast stand-in,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
정확해요.,that’s right.,that's right.,exactly.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
절 도우면 영애가 사교계에서 입지를 다질 수 있도록 도와줄게요.,"if you help me, I’ll help you gain a foothold in high society.","if you help me, I will help you establish yourself in high society.","do this for me, and I’ll help you secure a solid position in high society.","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
어떻게요?,how?,how?,how?,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
영애는 시그렌 전하를 지지하는 헤일론 가문의 사람.,"you’re a member of house heylon, which supports prince siegren.",you are a member of house heylon who supports prince siegren.,"you are of house heylon, which stands behind prince siegren.","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
황후께서는,the empress...,the empress...,I’m sure the empress…,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
절대로 영애를 곱게 보고 있지 않을 거랍니다.,...will not be happy with you.,...will not be pleased with you.,"…won’t take kindly to you,  lady fiona.","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
"솔직히 말하자면,","to be honest,","to be honest,","to be honest,","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
사교계에서 영애를 비웃음거리로 만들기 위해 단단히 벼르고 계시죠.,she’s planning to make you a laughingstock in high society.,she is determined to make you a laughingstock in high society.,she’s quite eager to make a laughingstock out of you.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
그러니 제가 도움을 드릴게요.,so I’ll help you.,so let me help you.,so please let me help.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
이래 봬도 사교계에서 제 입지는 나름 탄탄하답니다.,I have a pretty solid footing in high society.,I have a pretty solid footing in high society.,I’ll have you know that I have a stellar reputation within high society.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
확실히 나 같은 경우는 사교계에서 공격당할 수 있는 약점이 많지.,there are a lot of weaknesses that can be used against me in high society.,I do have a lot of weaknesses that can be attacked in high society.,"yes, someone like me would have many weak spots that are vulnerable to the social elite.","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
헤일론 가문의 후계자라도 양녀니까.,"I’m just an adopted child, even if I’m the heir of house heylon.","I’m the heir of house heylon, but I’m an adopted daughter.","I may be the heiress of house heylon, but I’m still an adoptee.","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
"거기다 난 어차피 황태자와는 언제라도 적대할 수 있는 위치였으니,","I’m already in a position to be hostile to the crown prince,","and I was always in a position where I could be hostile toward the crown prince,","moreover, I could be made into an enemy of the crown prince at any time,","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
차라리 중립인 프리실라 가와 친분을 쌓는 것도 나쁘지 않아.,so it wouldn’t be bad to make friends with the neutral house priscilla.,so it wouldn't be a bad idea to build a relationship with the neutral house priscilla.,so it wouldn’t be a bad idea to strengthen my alliance with the politically neutral house priscilla.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
좋아요!,all right!,all right!,I’ll do it!,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
제가 리비아 영애를,I’ll make you...,I will make you...,"I’ll make sure you, lady livia,","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
사냥 대회에서 가장 많은 마물을 받은 사람으로 만들어 드릴게요.,...the lady who receives the most monsters in the hunting competition.,...the lady who receives the most monsters at the hunting competition.,are offered the most beasts in this competition.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
아하하하.,hahaha.,ahaha.,ahahaha.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
기대하고 있을게요!,I’ll be looking forward to it!,I look forward to it!,I’m looking forward to it!,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
기세가 대단하네…,she’s really enthusiastic...,she's very enthusiastic...,everybody’s out to win...,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
귀족과 황족들은 사냥 대회라도 호위를 잔뜩 붙이고 다니는구나.,the nobles and imperial family have a lot of guards even in a hunting competition.,nobles and members of the imperial family have a lot of guards even at a hunting competition.,"even in a hunting race, the nobles and members of the imperial family travel with an entourage of guards.","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
시그렌에게도 붙었겠지?,siegren must have some too.,I’m sure siegren has guards too.,I’m sure siegren has some too.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
피오나 영애!,lady fiona!,lady fiona!,lady fiona!,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
위험합니다!,it’s dangerous!,it's dangerous!,watch out!,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
"아,","oh,","oh,","oh,","팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
여기서 불은 위험하려나?,is fire dangerous here?,is it dangerous to use fire here?,perhaps I should restrain myself when using fire.,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
"헤일론은 울창한 나무가 별로 없어서 괜찮았는데,","it was fine in heylon since there weren’t many trees,","there aren't many trees in heylon, so it was fine there,",it’s fine back in heylon since there aren’t many thick forests...,"팔자 좋게 하품이나 하고 있었지 : was yawning without a care in the world
기를 꺾어주마 : I’ll break your spirit"
