hangle,first_translate,idiom_translate,label,idiom
"황궁, 연무장.",the imperial palace training hall,"the imperial palace, training grounds",drill hall  imperial palace,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
크윽!,ugh!,ugh!,ugh!,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
왜 그러지?,what’s wrong?,what’s wrong?,what’s the matter?,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
방금 전 기세는 어디로 갔나!,where did all that energy go?!,where did all that confidence go?!,you seemed ready to fight a second ago!,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
어?,huh?,huh?,huh?,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
어… 어어?,wh-what?,wh-what...?,u-uh… huh?,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
흥.,hmph.,hmph.,hmph.,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
설마 이게 끝인가?,is that all you’ve got?,don’t tell me this is all you’ve got.,is that all you got?,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
황태자의 호위기사라는 놈들이 이래서야.,"how pathetic, for the crown prince’s guards.",how can you call yourselves the crown prince’s imperial guards...,and you call yourselves the imperial guard.,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
누가 누굴 지키겠다는 건지.,I don’t know how you’re supposed to protect him.,...when you can’t even protect yourselves?,who are you going to protect with skills like that?,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
크윽,ugh!,ugh!,groan,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
애송이한테 죄다 지다니…!!,we’re losing to a kid…!!,I can’t believe we all lost to a kid...!!,how could we lose to that rookie...?!,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
저 자식은 지치지도 않나!,doesn’t he ever get tired?!,how does he still have so much energy left?!,doesn’t he ever get tired?!,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
"사생아 주제에, 겨우 스무 살 먹은 애송이 주제에.",he’s just a 20-year-old bastard child.,he’s just a 20-year-old bastard child.,"he’s just a bastard, a 21-year-old rookie.","땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
다들 날 보고 그런 생각이나 했겠지.,I’m sure that’s what they’re all thinking.,I’m sure that’s what they’re all thinking.,I bet that’s what they’re all thinking right now.,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
역시 대련 핑계로 서열 정리를 하길 잘했군.,I’m glad I used this as an excuse to put them in their place.,I’m glad I used this sparring match as an excuse to put them in their place.,I’m glad I used this sparring session to put them all in their place.,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
저 괴물 같은 놈…!!,that monster…!!,that monster...!!,he’s a monster...!!,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
황자 전하.,your highness.,your highness.,"your highness,","땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
손님이 오셨습니다.,you have a guest.,you have a guest.,"your highness,","땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
손님?,a guest?,a guest?,a visitor?,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
"훈련 중에 방해받는 건 좋아하지 않으니,",I don’t like being interrupted during training.,"I don’t like being interrupted during training,","I don’t want  to be interrupted during training,","땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
웬만하면 돌려보내.,send them away.,so send them away.,so send them away if you can.,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
예…,"yes, your highness…","yes, your highness...","yes, your highness.","땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
그럼 피오나 헤일론 영애께는 돌아가시라고 전하겠습니다.,I will tell lady fiona heylon to return another time.,I will tell lady fiona heylon to come back another time.,I’ll tell lady fiona of heylon that you’re busy.,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
아니.,wait.,no.,"no,","땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
됐어.,never mind.,never mind.,don’t bother.,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
바로 가겠다.,I’ll go now.,I’ll go see her now.,tell her I’ll be there right away.,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
"땀과 먼지를 뒤집어쓰고 피오나 영애를 만나러 갈 순 없으니,",I can’t meet lady fiona covered in sweat and dirt.,"I can’t meet lady fiona covered in sweat and dust,",I can’t have the lady see me covered in sweat and dust like this.,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
빠르게 씻을 준비를 해 놔.,prepare a bath for me.,so prepare a bath for me.,"quickly, prepare a bath.","땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
그동안 피오나 영애가 지루하지 않도록 정중히 대접하고.,and make sure lady fiona is entertained while she waits.,and make sure lady fiona is entertained while she waits.,and keep her company so she’s not bored while she waits.,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
그리고 너흰 연무장 50바퀴.,"as for you all,","as for you all, run 50 laps...",as for the rest of you...,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
전부 돌아.,run 50 laps around the training hall.,...around the training grounds.,50 laps around the hall. now.,"땀과 먼지를 뒤집어쓰고 : covered in sweat and dust
말 곱게 써야지 : watch your language
날 왜 이렇게 빤히 보지? : why are you staring at me?
아무 말이나 하게 되네 : I'm just saying whatever comes to mind"
