hangle,first_translate
"피오나 영애,","lady fiona,"
당신과 제가 함께한다면,"if you were with me,"
분명 더 나은 미래를 꿈꿀 수 있을 겁니다.,I’m certain we could dream of a better future together.
"뭐, 연서를 받는 건 나름 신선한 경험이기는 했지.",well... receiving love letters was certainly something new for me...
"하지만 난 이미 연인이 있고, 모르는 상대에게 설렐 이유도 없다.","but I already have someone special, so there’s no reason why I’d fall head over heels for some stranger."
"…백작님, 미리 말씀드리지만","my lord, please allow me to say this beforehand."
답장을 드리지 않았던 것이 곧 거절의 뜻이었습니다.,the fact that I didn’t reply is my way of saying “no.”
알고 있습니다.,I know.
하지만 한 번 더 긴밀한 이야기를 나누고 싶어서요.,but I wanted us to talk more about it one last time.
그 긴밀한 이야기가,let's hope our conversation doesn’t test my patience too much.
내 인내심을 시험하지 않았음 하는데.,let's hope our conversation doesn’t test my patience too much.
"좋아요, 뭔가요?","alright then, what do you want to tell me?"
저는 영애에 대해 아주 잘 알고 있습니다.,"I know everything about you, lady fiona."
"그리고 그건,","and rest assured,"
남들에게 이미 알려진 종류와는,it’s information different from anything others may know.
분명 다른 정보일 거라 말씀드리죠.,it’s information different from anything others may know.
"우리가 함께라면 저도, 그리고 영애도.","with both of us working together,"
지금보다 훨씬 더 많은 것들을 할 수 있을 거라고 생각합니다.,I believe we can achieve far greater things than we ever thought possible.
편지로 미리 말씀드렸듯이요.,"as I mentioned before in my letter,"
저는 영애께서 지혜로운 선택을 하시리라 믿겠습니다.,I trust that you will make a wise decision.
"정말이지,","honestly,"
별로 휩쓸리고 싶지 않은 유형의 인간이다.,this isn’t exactly the kind of person I'd like to deal with.
제가 아는 것이 무엇인지는 저와 함께 가시면 알려 드리죠.,come with me if you wish to find out how much I really know about you.
나에 대한 비밀…,secrets about myself...
걸리는 것들이 많긴 하지만 이런 말에 일일이 동요할 수는 없지.,"that sounds tempting, but I don’t think I’ll take him up on his offer."
"필요도 없고, 궁금하지도 않네요.","not only because I don’t need to, but also because I'm just not interested."
이만 가 봐도 될까요?,may I leave now?
아쉽군요. 그럼 이거라도 받아 주시길.,"what a shame. well, at least accept this gift as a token of goodwill."
초대장입니다.,it’s an invitation card.
받아 두셔서 나쁠 건 없을 겁니다.,take it. it might come in handy someday.
잘 생각해 보세요.,give it some serious consideration.
적어도 지금 곁에 붙어 계신 황자 전하보다,"at any rate, I am definitely worthier than prince bernhart."
분명 제가 훨씬 가치 있을 테니까요.,"at any rate, I am definitely worthier than prince bernhart."
…그 말을 들으니 생각이 바뀌었어요.,"now that you mention it, I’ve changed my mind."
"저와 함께 가시기로 하신 겁니…,",does that mean you’re going--
빌 커티스 백작.,count bill curtis.
‘가치’요.,do you even deserve to utter such words?
그게 그 입으로 뱉는 것이 가능한 말이라고 생각하시나요?,do you even deserve to utter such words?
"한 번만 더 황자 전하에 대해서 가치를 운운하신다면,","if you dare speak ill of his highness again,"
그냥 넘어가지 않겠어요.,I promise you that I won’t let it slide next time around.
"감히,",next time around.
말이죠.,next time around.
썩 기분 좋은 상대는 아니죠?,"she wasn’t very pleasant company, was she?"
그 남자.,that woman...
…그렇네요.,"no, indeed."
영애가 왜 그리 적대적으로 나오셨는지 이제 알 것 같아요.,I finally understand why she reacted so hostilely toward me earlier.
"뭐, 제가 그를 싫어하는 건… 단순히 행동의 문제가 아니라,","of course, I dislike her simply because of her behavior,"
사교계에 새로운 파벌을 만들고 있기 때문이지만요.,but mostly due to the fact that she’s creating another faction within high society.
파벌이요?,a faction?!
"네, 듣자 하니 무언가 비밀 클럽을 운영해서 귀족들을 부르고 있더군요.","yes. apparently, she runs some sort of secret club where nobles are invited."
그게 꽤 수상하답니다.,"from what I heard, it seems quite suspicious."
그렇다면…,then does that mean...
그게 그 클럽의 초대장?,...that was an invitation to join her club?
…상당히 신기한 주장을 펼치고 있다고 들었어요.,"apparently, she makes rather interesting claims."
"자기가 마물을 조종하는 방법을 알고 있다거나,","for instance, she says she knows ways to control demonic beasts,"
어둠에 당한 이들을 구원할 수 있다는 이야기죠.,or save those who've been consumed by darkness.
황궁 마법사와 성녀들조차 해내지 못했던 일들이니,"even the royal mages or saints haven’t managed to accomplish these feats yet,"
그 말이 진실일 리가 없지만요.,so they must all be lies.
어둠에 당한 피해자들을…,save people consumed by darkness...
…그리고 마물?,...and control demonic beasts?
