hangle,first_translate
새로운 혼약자를 만들면 되는 거죠?,isn’t  all I have to do find another fiancée for him?
"아, 아가.",livy...
하지만 이리 급하게 구해도 괜찮겠니?,but are you sure this is what you want?
어쩔 수 없으니까요.,I don’t really have any other choice.
황후 폐하와 황태자 전하께서 왜 이리 서두르시는 걸까.,I wonder why her majesty and his highness are so eager about this marriage.
시그렌 전하와 북부를 경계하시는 마음은 알겠지만…,"it’s clear they’re wary of lord siegren and the north,"
정략혼으로 프리실라가 힘을 보태주기를 바라시는 거겠죠.,and that they hope priscilla will help them politically through their union.
"그래도 리비아,","still, livia,"
당장 혼약자를 만드는 건 조금 더 생각해 보렴.,don’t rush into finding someone else just yet.
그렇다면.,"in that case,"
남은 방법 중 가장 쉬운 건,the easiest thing left to try would be...
나 자신이 혼약을 할 수 없을 만큼 큰 추문을 만드는 것.,...ruining my reputation enough to make me unsuitable as a bride.
하지만 황태자 때문에 내가 쌓아온 명예를 더럽혀야 하나?,but must I tarnish everything I’ve worked hard for because of the crown prince?
왜 내가 잘못한 것도 아닌데 피해를 봐야 해.,this isn’t even my fault! why am I being punished like this?
방법이 하나 더 있기는 하네.,"well, there is one more way out of this situation."
황태자에게 추문이 생기는 것.,that would be if the crown prince were involved in some scandal instead.
"‘헤일론의 일들은 원활하게 해결되는 중이고,","“everything at heillon has been going smoothly,"
별다른 마물의 침략도 없다.’,and we haven’t had any monster invasions.”
‘그러니 조만간 수도로 돌아갈 수 있을 거다.’,“so I’ll probably return soon.”
‘아벨 헤일론.’,"your grace, abel heillon."
"다행이다, 별일 없으셔서.",good to hear from you again.
요즘 보면 수도보다 헤일론이 낫다니까.,"to tell you the truth, things seem better here than back home these days."
수도에서 일부러 내려오는 상인도 있으니 말 다했지.,some merchants actually prefer coming down here rather than doing business in the capital.
수도는 뇌물 요구가 어찌난 심한지~,corruption runs deep up there.
어라?,huh?
저번에 깽판 친 용병 길드에서 보낸 거잖아?,this was sent by those mercenaries from last time.
백지 편지라…,a blank letter...
음~,hmm...
"장난같이 보여도,","even though it looks like a prank,"
이 편지를 보낸 것 자체가 조심하라는 경고일 테지.,I’m guessing whoever wrote this did so to warn us.
황태자가 열받아서 어디에 사주를 넣기라도 했나 보다.,maybe the crown prince hired people after getting angry over our fight.
"사람들에게 가서, 본인 입으로 직접 말하세요.","if he wants something done, then maybe he should say it himself."
"전하보다 신분도 낮고 약해 보이는 영애에게 말싸움도 지고,","not only does he lose arguments against ladies lower in status than him,"
일방적으로 맞았다고.,but he also gets beat up by them too.
꽤 분해 보이던데.,no wonder he looked so upset.
이번에는 진짜 암살자라도 오는 거 아닌가 몰라..,do you think assassins might come next time?
이자크 경.,sir isaac.
꾸벅,my lady.
피오나 아가씨.,fiona.
안 그래도 찾아뵈려던 참이었습니다.,I was looking for you anyway.
무슨 일 있나요?,what happened?
간밤에 저택에 침입자가 있었습니다.,an intruder broke into your manor last night.
아가씨께서 미리 경비를 강화하라 일러주신 덕에,"thanks to your warning to increase security beforehand,"
저택 안까지는 들어오지 못했습니다만.,they weren’t able to get inside.
범인은 잡았나요?,did you catch them?
죄송합니다.,"I apologize,"
추격하던 병사가 다른 일에 휩쓸리는 바람에 놓쳤습니다.,but the soldiers chasing after them got distracted by another incident and lost track of where they went.
또 무슨 일이 있었군요.,another incident?
"예, 그것이…","yes, well..."
새벽에 거리에서 중급 마물 한 마리가 나타났다고 합니다.,"apparently, a mid-level demon appeared on the streets early this morning."
수도 한가운데서 중급 마물이?,right in the middle of the city?
다행히 결계가 뚫린 건 아니었습니다만.,at least the barrier wasn’t breached.
수도에는 최초의 성녀가 만든 결계가 있다.,the first saint cast a protective spell around the capital.
그 때문에 이곳은 어둠이나 마물로부터 매우 안전하다.,"as such, the area remains safe from darkness or monsters."
만약 결계가 깨졌다면 마물 한 마리로 끝나지 않았겠지.,"if the barrier had broken, it wouldn’t have stopped at just one creature."
족히 수십 마리는 들어왔을 거야.,tens of demons could have invaded.
그러니 정말로 결계에 문제가 있는 건 아니다.,"thankfully, nothing seems wrong with the barrier itself."
