hangle,first_translate
"저 언니,",that lady...
시그렌이 아니라,it seems like she’s staring right at me instead of siegren...!
나만 보는 것 같은데?!,it seems like she’s staring right at me instead of siegren...!
아무래도 이상해.,something feels off about this.
원작이랑 또 흐름이 달라진 거 아냐?!,isn’t this different from how things went down in the original story?!
나의 백성들이여.,my people.
잘 와주었다.,I’m glad you could make it here today.
나왔군.,finally.
여기 있는 모두가 기쁜 소식을 들었으리라 믿는다.,I believe everyone has heard the wonderful news by now.
짐의 영광스러운 핏줄이,the glorious bloodline of our imperial house...
북방에서 지대한 공을 세웠다는 것을 말이지.,...has achieved great deeds up north.
"자, 이리 오너라.","come forth,"
"나의 자랑스러운 아들, 시그렌.","my proud son, siegren."
날 버릴 땐 언제고.,"now that you’re done ignoring me for years on end,"
이 자리에서 네가 세운 공적을 모두에게 보여다오.,show us what you’ve accomplished before these guests.
"그렇게 하겠습니다, 폐하.","as you wish, father."
제가 잡은 용의 심장입니다.,this is the heart of the dragon I slew.
이것을 제국의 주인인 폐하께 바치겠습니다.,"I shall present it as a gift to his majesty, ruler of the empire."
오오! 제국의 위대한 핏줄 앞에서는,ooh! look at that!
아무리 강한 마물이라도 소용이 없다는 걸 보여주는구나.,even the strongest monsters are no match against the mighty bloodline of our empire!
저게 바로 용의 심장…,so that’s really a dragon’s heart...
모두 보았겠지.,"and there you have it, my people."
제국과 황족의 위대함을!,witness the greatness of our empire and its royal house!
핏줄 엄청 강조하네.,he keeps emphasizing “bloodline.”
"그러니 역사에 남을 공을 세운 짐의 아들에게,","to commemorate such a historic achievement made by my own flesh and blood,"
본래의 자리를 되찾아 줄까 한다.,I hereby restore him back to his rightful place.
"오늘,","today,"
이 자리에서 시그렌을 정식 황자로 책봉하겠다!,"in front of all of you gathered here, I declare siegren as an official member of the imperial family!"
경하드리옵니다.,"congratulations, your highness!"
새로운 황자님께 축복을!,may fortune smile upon the new prince!
와 …,wow...
"내심 싫은 사람도 많을 텐데, 사회생활 잘하는군.","a lot of them must despise him deep inside, but they play their parts well."
"그에 비해,","on the other hand,"
저 황태자는,the crown prince over there...
표정 관리가 안 될 정도로 불만이 많은 모양이야.,...looks too upset to keep himself composed anymore.
확실히 새로운 황자가 등장하면,"of course, if someone else becomes part of the imperial family,"
본인의 자리가 위협받을지도 모르니까.,his position might become threatened.
새로운 황자님 멋져~,long live the new prince!
실제로도 이야기대로 진행된다면,"if everything goes according to plan,"
주인공들을 괴롭히는 엑스트라 악역이 되겠지만…,he’ll turn into one of those minor villains who harasses the main characters...
당장,throw that bastard behind bars immediately!!!
저놈을,throw that bastard behind bars immediately!!!
잡아넣어라!!,throw that bastard behind bars immediately!!!
그건 시그렌과 유니스가 알아서 잘하겠지.,but I guess we'll leave that to siegren and eunice.
시그렌!,siegren!
피오나?,fiona?
멋,y-you did amazing out there!
있,y-you did amazing out there!
어!,y-you did amazing out there!
잘들 논다…,"good job, everyone..."
어떻게 드래곤을 잡으신 거예요?,how did you manage to slay a dragon?
용맹하시기도 하지!,you truly are brave!
"헤일론 공작님,","duke hailon,"
어떻게 황자님과 만나시게 된 겁니까?,when exactly did you meet the young prince?
옆의 아가씨는 누구인가요?,and who is the girl next to him?
다섯 가문 간담회에서 밝히지.,I will reveal that information during the meeting of the five founding families.
개국 공신 가문 다섯이 모이는 회의에서만 밝힌다니.,only then will he tell us more about her identity?
역시 사생아인가…,then maybe she really was born out of wedlock...
저기요.,excuse me.
다 들리거든요?,we can hear every single thing you say.
"아벨, 저 잠시 바람 좀 쐬고 올게요.","abel, I need some fresh air."
그러거라.,go ahead.
후우.,whew...
좀 살 것 같다.,that felt nice.
나까지 이렇게 주목받을 줄은 몰랐어.,I didn’t expect myself to receive so much attention.
다들 남의 일에 관심이 참 많다니까.,people sure love meddling in others’ business.
……? 누가 왔나.,huh...? who’s coming toward me?
"리비,","livy,"
그만 튕기고 슬슬 넘어오지 그래?,stop playing hard to get and come around already.
애칭이 아니라 프리실라 영애.,can you please call me miss priscilla...
라고 불러주시겠습니까?,...instead of using nicknames?
프리실라라고?,priscilla?
도도한 것도 좋지만 너무 뻣뻣하게 굴면 재미없다고.,"being arrogant is fine, but being stiff isn’t fun either."
말씀이 지나치시군요.,that wasn’t very polite of you.
뭐야?!,"wait, what?!"
황태자와 리비아 프리실라잖아?,look! it’s the crown prince and livia priscilla!
내 맘에 들면 황태자비가 될 수도 있는데~,"if she catches his eye, she might actually become the future crown princess!"
"전하,","your highness,"
저는 이만 돌아가 보겠습니다.,I’d better go now.
이게…,what do you mean--
황태자인 내 허락도 없이 멋대로 어디를 가?,do you think you may simply walk away without getting permission first?
하여간 그동안 예쁘다고 봐줬더니!,"all this time, I tolerated you because I found you beautiful!"
아까 프리실라 공작님께서 영애를 급히 찾으셨어요.,"earlier, duke priscilla came looking for you urgently."
저도 공작님을 도와 같이 영애를 찾고 있던 참이었답니다.,I was helping him find you when I ran across you two together.
어디서 감히 끼어드는―,who dares interrupt--?
어머!,ah!
황태자 전하도 같이 계셨군요!,"I had no idea you were also here, your highness!"
제국의 작은 태양을 뵙습니다.,"greetings, little sun of the empire."
전 피오나 헤일론이라 합니다.,I am fiona hailon.
헤일론…?,hailon...?
아무리 황태자라도 헤일론 가문을 건들긴 쉽지 않지.,not even the crown prince would dare cross paths with the hailons.
"고마워요, 공작님!","thank you, father!"
"그러고 보니, 아버지가 제게 할 말이 있다고 하셨죠.","right, father said he wanted to talk to me earlier."
깜빡 잊고 있었네요.,I almost forgot.
"찾으러 와줘서 고마워요,","thanks for finding me,"
피오나 영애.,lady fiona.
예쁘긴 진짜 예쁘다.,she really is gorgeous.
백 번이고 천 번이고 찾으러 올게요!,I'd gladly search for you again a hundred times or more!
그러면…,then...
"이런 연유로 실례하겠습니다, 전하","with that said, excuse me, your highness."
뭐?,what?
젠장!!,sh*t!!
"전하께서 따라올지도 모르니까, 조금만 더 팔짱 끼고 걸어요.",let’s hold hands while walking since his highness might follow after us.
그리고…,also...
아까 몰래 주웠어요.,I picked this up for you earlier.
고마워요.,thank you.
예쁘다~!!,they suit you perfectly!!
그럼 갈까요?,shall we head home now?
네.,okay.
흐음…,hmm...
황태자는 정말 곤란했지만 예상 밖의 인연을 얻었네.,"dealing with the crown prince was troublesome, but I gained something unexpected in return."
헤일론의 잔혹한 마법사라.,the brutal magician of house hailon...!
