hangle,first_translate
피오나에게,to fiona...
"어라… 저번 편지를 받은 지 얼마 안 됐는데,",huh... but didn’t she just send me another letter not too long ago?
이렇게 금방 또 편지를 보내다니.,I wonder what’s going on this time around.
"피오나, 너는 이번 일을…","fiona, are you still--"
아직도,still
다 안 끝냈냐?,not done yet?
"아니,","well,"
귀족 가문 하나 무너트리는 게 쉬운 줄 아세요?,do you think bringing down one noble family is that simple?
나도 열심히 하고 있다고.,but don’t worry! I’m working hard as well.
"오늘, 황궁의 재무 부서로 익명의 투서를 보냈다.","today, I sent an anonymous tip-off to the financial department at the royal palace."
그린 가문의 불법적인 사업을 고발하는 내용으로.,it was about house green's illegal business activities.
"투서의 내용이 사실로 확인되면,","if they find out everything I said is true,"
그린 가문의 재산은 압류당할 것이다.,the entire fortune of house green will be confiscated by the government.
"이러니저러니 해도 그린 가의 재산은 상당하니,","and since their wealth is quite substantial,"
황궁도 국고를 채울 좋은 기회라고 생각하지 않을까?,doesn’t the palace see this as a good opportunity for them to fill up their treasury?
그리고 이틀 뒤-,then two days later...
"젠 오빠,","congratulations, brother zen."
가주가 되신 것 축하드려요.,"congratulations, brother zen."
아직 임시이긴 하지만 말이다.,"of course, it’s only temporary right now,"
"그래도,","but if anyone deserves to become head of our household,"
작은오빠가 아니면 누가 가주 자리에 오르겠어요?,it would definitely be my little brother here.
뭐…,well...
그렇기도 하지.,that makes sense.
그리고 이건 전에 말했던 서류예요.,this is the document we talked about earlier.
여기에 인장을 찍어주시면 전 호적에서 정리되어요.,all you need to do is stamp your seal on it so that I can get erased from the family register.
"아, 그래…",okay then...
이제 나가 보거라.,now go ahead and leave.
해야 할 일이 산더미구나.,I have a mountain of work to do.
…정말 그래 보이시네요.,indeed you do.
그런데 젠 오빠…,"oh, and there’s something else I wanted to tell you before I left."
마지막으로 말해 드릴 게 있어요.,there’s no cure for gambling addiction.
있죠…,isn’t that right?
도박 중독에는 답도 없답니다.,especially when you’re drowning in debt because of it.
빚까지 졌다면 더더욱이요.,especially when you’re drowning in debt because of it.
"그,",th-how did you know?!
그 사실을 네가 어떻게?!,th-how did you know?!
그럼 안녕히 계세요.,"goodbye, everyone."
피오나아-!!,"wait, fiona!!!"
흠흠~,mmhm~!
이렇게 기분이 좋을 줄이야~,I feel amazing today!
피오나,fiona!
아직도 이곳에 남아 있던 거니?!,you were still here all along?!
뻔뻔한 것.,how dare you!
네 오라비의 등골 빼먹을 생각 말고 썩 나가거라.,stop trying to suck money off of your older brothers and get lost already!
"재촉하지 않아도 그럴 겁니다,","no worries, madam. I’ll gladly take my leave without being told twice."
부인.,"no worries, madam. I’ll gladly take my leave without being told twice."
"그 전에,","before I go though,"
마지막으로 해야 할 일이 떠올랐지만요.,there’s one last thing I must do.
할 일?!,what could that possibly be?!
"어떻게든 빌붙으려고 애쓰는 거라면,","if you’re thinking of any way to stay longer,"
소용없…,forget abou--
"어,",aahh!!!
어머!!,y-you wretched girl!!!
마님!!,my lady!!!
…감히.,how dare you...
감히 이런 짓을!,...do such a thing!
다시 생각해보니 역시 한 대 쯤은 때리고 싶어서요.,"come to think of it, I’ve always wanted to slap her once or twice anyway."
"카인델은 빈털터리로 추방당했고,","kaindel has been banished penniless,"
젠은 평생 빚에 쫓길 예정이고…,and zen will spend his life paying back debts...
그러니까 부인도 제게 뺨 정도는 맞아야 공평하지 않을까요?,so wouldn’t it make things fairer if you got slapped like this as well?
젠이…?!,zen...?!
대체 이게 무슨 헛소리인지…!,just what nonsense are you talking about?!
핏줄도 천한 게 정신까지 이상해진 모양이구나.,she really does seem crazy after living among those lowly people.
"누, 누가 이 정신 나간 계집을 가두거라!",l-lock her away immediately!
"자, 잠시만요!",p-pardon me!
"마, 마님.",m-my lady.
큰일 났습니다!,i-it’s terrible news!
넌 지금 상황이 보이지 않느냐?!,can’t you see how busy I am right now?! lock her up first!
당장 이 계집을-,lock her up first!
"그게 아니라,","n-no, ma’am."
"지금,",right outside the manor...
지금 저택 밖에 황궁의 병사가 몰려왔습니다!,...are soldiers from the royal palace!
황명이라면서요!,they say it’s under direct orders from the emperor himself!
"어,","ooh,"
생각보다 빨리 왔네?,looks like they came sooner than expected.
알고 계신가요?,"by the way,"
아버지와 큰오빠가 마약 사업에 손대고 있던 걸요.,did you know father and kaindel had started dealing drugs?
"그래서,",which is why...
제가 그 사실을 황궁에 고발했죠.,...I reported them to the palace myself.
부인도 잘 아시겠지만…,"as you may very well know yourself,"
"불법적인 사업으로 쌓아올린 재산이 확인되면,","when someone gets caught making profits through illegal businesses,"
그건 전부 국고로 환수되죠.,everything goes straight into the national treasury.
"거,",y-you lie!
거짓말하지 말아!,y-you lie!
그러면 너도 처벌을 면치 못할 텐데!,but that also means you won’t escape punishment either!
"그게 말이죠,","well actually,"
전 이미 이 가문 사람이 아니라서요.,I’m no longer part of this family anymore.
권리가 없으니 책임도 사라진 셈이죠.,without rights comes zero responsibility.
"마, 말도 안 돼…",impossible...
네가 지금 키워준 은혜를 원수로 갚는구나!!,"after raising you all these years, this is how you repay us?!"
…사실은 저도 그냥 넘어가려 했어요.,"at first, I thought about letting it slide."
"왜냐하면,",that’s because...
나에게도 어느 정도 책임이 있을지도 모르겠다는 생각을 했으니까요.,...it occurred to me that maybe some blame lies within me as well.
그랬다.,that’s right.
"감정을 낭비하기도 싫었고,","I hated wasting emotions over this matter,"
나도 어느 정도 책임이 있을 거라고… 망설였다.,and I hesitated because I felt somewhat responsible for it too.
만약,"if I ever meet the original fiona again someday,"
"본래의 피오나를 만날 수 있다면,","if I ever meet the original fiona again someday,"
사죄 하고 싶을 정도로.,I’d want to apologize to her.
…하지만 다시 고민해보니,"but upon reconsideration,"
인간의 도리는 5년 전에 찾았어야 했어요.,I realized that human decency should've come five years ago.
당신들 또한.,from both sides.
이제 이런 건 소중히 간직하세요.,keep this close to your heart.
앞으로 두 번 다시 못 볼 수도 있잖아요.,who knows whether you'll ever see it again?
그린 백작부인은 여기 계십니다!,countess green is inside!
꺄악!!,aaaghk!!!
그린 백작가가 불법적인 사업을 벌였다는 제보가 있었습니다.,we received information regarding house green engaging in illicit dealings.
