hangle,first_translate
각하가 굳이 여기까지 온 이유라면….,if his grace came all this way here for something...
그야 당연히 피오나 아가씨를 걱정해서죠.,"it’s because he was worried about lady fiona, of course."
걱정이요?,worried...?
그걸 믿을 바에는 차라리 내일 세계가 멸망한다는 말을 신뢰하겠어요.,I’d sooner believe that the world will end tomorrow than think that.
뭐…. 각하께서 워낙에 성격이 배배 꼬인 분이니까요.,well... you know how his grace has such a twisted personality.
그러니까요. 솔직히 성격도 좋은 편은 아니잖아요.,exactly. let's just say he isn’t exactly known for being kind-hearted either.
매우 나쁘죠. 표현하는 방법은 더더욱 꼬였고요.,"in fact, he can be quite cruel at times. not only is his behavior bad, but so are his words."
그래서 여러모로 알기 힘들겠지만….,"that may make him hard to understand sometimes,"
이번에는 진짜로 아가씨를 걱정해서 온 게 맞습니다.,but trust me when I tell you that he really did come out of concern for her ladyship today.
애초에 피오나 아가씨에게 집행까지 시킬 생각이 없었을걸요?,his grace never had any intention of making lady fiona carry out the execution from the start anyway.
진짜요? 그냥 감시하러 온 게 아니라요?,really? then why else would he come if not to keep tabs on us?
각하는 감시가 필요한 사람에게는 애초부터 일을 맡기지 않는답니다.,the commander doesn’t give jobs to people he thinks need supervision.
"어쨌든,","at any rate,"
피오나 아가씨는 좀 더 자신감을 가지셔도 괜찮습니다.,lady fiona needs to learn to have more confidence in herself.
…각하께서 정확히 무슨 생각이신지는 잘 모르겠지만요.,not that I’m entirely certain what his grace is thinking right now...
"…뭐, 곧 알게 되겠죠.","well, we’ll find out soon enough."
"전 따뜻한 마실 거라도 사 올 테니,",let me go get some hot drinks while you finish up your snowman.
마저 만들고 있으세요.,let me go get some hot drinks while you finish up your snowman.
…네.,okay...
걱정…….,concerned...
으음…. 지금 깊이 생각해봤자야.,mm... there’s no use dwelling over it too much.
시그렌이랑 놀기나 해야지.,I might as well play with siegren instead.
"시그렌,","siegren,"
머리랑 몸통이랑 합치고 싶은데 도와줄래?,can you help me put these two parts together?
…그래.,alright...
됐지.,done.
고마워.,thanks.
매끈매끈하게 만들어줘야지~,now I’ve got to smooth everything out.
피오나.,fiona.
넌 앞으로 어떻게 할 거야?,what do you plan on doing after this?
글쎄. 당분간은 지금처럼 살겠지?,I don’t know. probably continue living like I am now.
그…게 아니라….,n-no... that wasn’t my question--
시그렌?,siegren?
…거야?,is she coming or not?
응?,huh?
뭐라고 했어?,what did you say?
…올 거냐고.,is she going to visit me?
만나러 올 거냐고!,is she going to visit me?
어…. 뭐를?,uh... where?
"만나러 올 거냐고,",to see me!
나를!,me!
그러니까 지금….,"wait, does that mean..."
시그렌이 자길 만나러 올 거냐고 물은 거지?,you’re asking whether I’m gonna come meet you later?
시그렌-,siegren...
됐어….,forget it...
곤란하게 하려던 건 아니었어….,don’t worry about answering that...
어차피 당시의 넌 단순히 동정심이었겠지.,your pity won’t last forever.
알고 있다고.,I already knew that.
내가 괜한 말을-,I shouldn’t have said anything--
아니야! 만나러 갈 거야!,no! I promise I'll come!
"소, 손….",my hand...
매일매일 올게!,every single day!
그렇게 무리해서 올 필요는 없거든….,there’s no need to push yourself that far though...
"괜찮아, 먼저 친하게 지내자고 한 건 내 쪽이었잖아?","it’s okay. I'm the one who asked to become friends first, remember?"
"그러니까,","so,"
반드시 만나러 올게.,I swear I’ll always come to see you.
알겠지?,got it?
