hangle,first_translate
그날 나의 활약으로,the hunting competition came to an end...
사냥대회에서의 일은 일단락되었다.,...thanks to my efforts that day.
그리고…,and now...
와아…,wow...
정말 전부 제 앞으로 온 선물인가요?,all these gifts are for me?
그래.,that’s right.
사냥 대회에서 도와준 것에 대한 감사의 표시라 하더군.,I was told they’re tokens of gratitude from those I helped during the hunt.
그렇군요…,is that so...?
수도는 마물 피해가 없다며 심드렁하던 놈들이 발등에 불이 붙었다.,now everyone seems to have woken up after being indifferent about the monster attacks because “the capital wasn’t affected.”
드디어 죽은 땅에 학자들과 토벌대를 파견한다더군.,"apparently, scholars and subjugation troops will finally be sent out to deal with the dead lands."
하여간…,in any case...
일이 눈앞에 닥쳐야 좀 움직이기 시작하지.,it looks like people only start taking action once things get serious enough.
헤일론으로선 씁쓸한 일이네요.,this must’ve been quite bitter news for house haylon.
어쩔 수 없죠. 본래 사람 심리가 자신에게 닥치고서야 심각해진다잖아요.,but what can you do? humans tend to take matters seriously only when their own interests are at stake.
설정을 짠 건 나지만….,even though this world was created by me...
"뭐, 그래도","still,"
이제 변하겠죠?,maybe things will change from here on out.
글쎄다.,I’m not too sure.
가만 보면 아벨도 은근 염세적이란 말이야.,"when you think about it, even abel has his pessimistic side."
하긴… 그나마 중앙에서 진지하게 마물에 대해 논했던 사람이,"come to think of it, aren’t you the one person who took monsters seriously before all this happened?"
아렌트 정도였으니 말은 다 했지.,"then again, there weren’t many others besides arendt who did either."
그나저나 몸은 괜찮은 거냐.,"by the way, how are you doing physically?"
네.,good.
이제 괜찮아요.,I feel fine now.
사냥 대회에서는 힘을 잔뜩 써서 결국 쓰러졌었지.,she used her powers excessively during the hunting competition and ended up collapsing.
손이 많이 가는 양녀라니까.,no wonder she needs someone looking over her shoulder.
시그렌 전에 선수 쳤다.,siegren made the first move.
정신을 차리고도 컨디션을 회복하기 위해 침대에서 며칠 동안 꾸물거려야 했어…,"even after waking back up, she had to spend several days recovering in bed..."
쉴 수 있을 때 푹 쉬거라.,make sure to rest well while you still can.
쉴 수 있을 때 푹 쉬거라.,make sure to rest well while you still can.
보아하니 이럴 수 있는 날도 앞으로 별로 없을 것 같으니.,"from the look of things, I don’t imagine you’ll have much chance to relax anymore."
"하, 하…",haha...
이게 다 모두 사교계 초대장이란 말이죠…,I guess this is why I received invitations to join high society events...
저도 본격적으로 사교계에 데뷔하게 되었네요…,it appears I’ll also make my debut into high society soon...
솔직히 사교 쪽은 자신이 없어요.,"to be honest, I’m not very confident about dealing with nobles."
"뭐, 황후 쪽의 귀부인들만 조심하면 되겠지.","well, as long as you watch yourself around the ladies-in-waiting loyal to the empress, everything else shouldn’t matter."
리비아가 도와주면 좋았을 텐데.,if only livia could help us out.
중간에 사냥대회가 중지되었으니 그녀와의 계약도 백지가 돼버렸어.,"because the hunting competition got cut short, our contract became nullified."
후우.,haa...
결국 홀로서기 시작인가.,does this mean we’re going solo from now on?
피오나.,fiona.
뭐라고?,what is it?
요즘 훈련을 자주 한다고.,I heard you’ve been training frequently lately.
수도 근처의 숲에 변형된 마물이 나타난 거잖아.,modified monsters started appearing near the forest close to the capital city.
단련시킬 수 있을 때 해 놔야지.,I need to train myself whenever possible.
그래도 너무 심하게 하지는 마.,try not to push yourself too hard.
넌 가뜩이나 궁에 적도 많잖아.,you already have plenty of enemies within the palace walls.
이미 늦었어.,it’s too late for that.
"너도 알다시피,","as you know,"
난 그리 사교성 좋은 성격이 아니거든.,my personality isn’t exactly suited for making friends easily.
바로 그게 문제란다.,that’s precisely the problem.
시그렌은 마음을 터놓고 대화할 상대를 만들지 않아.,siegren doesn’t let anyone become close enough to talk openly with him.
"헤일론에서도 시그렌을 동경하는 사람은 있었을지언정,","while some may admire siegern in hailon,"
친구라고 부를 법한 상대도 없고.,there hasn’t been anyone he’d call friend.
"마음 터놓을 친구 하나 없는 건,",not having a single friend to confide in...
곁에서 보기엔 좀 쓸쓸해 보여,...makes him seem rather lonely sometimes.
이성 친구인 내게 털어놓을 수 없는 문제도 분명 있을 텐데.,"plus, there might be issues he wouldn’t want to share with me since I’m a woman."
소설을 쓸 때 시그렌에게 친구 한 명은 만들어야 했어.,I really should’ve given siegern a friend when writing the novel.
"시그렌, 내가 자주 말했지만…","siegren, I keep telling you this,"
"내가 모든 걸 가질 거고,",but I hope you gain everything...
행복해지기를 바란다고?,...and live happily ever after.
"응, 맞아.","yup, I agree."
"걱정해 줘서 고맙기는 해, 피오나.","I appreciate your concern, fiona."
하지만 다른 사람을 신뢰하는 시도를 해보는 건 솔직히 불가능해.,"but honestly speaking, trying to trust other people is impossible for me."
그리고.,"on top of that,"
너도 나 말고는 친구가 없잖아.,you don’t have any friends aside from me either.
윽.,oof.
도저히 부정할 수가 없다.,I can’t deny that fact.
나도 친구가 없었지!,I didn’t have any friends either!
지금 네가 나한테 잔소리할 게 아니라고.,who are you to lecture me anyway?
그래.,true.
"내가 먼저 친구를 만들고, 시그렌에게 친구가 생긴 행복함을 보여줬어야 했는데.",I should’ve found friends first and shown siegern the joy of friendship.
"피오나, 지금 너 이상한 쪽으로 생각이 튀고 있지.","fiona, where are you headed with this line of thinking?"
"아니, 매우 올바른 생각을 하고 있는데.",I’m just saying something perfectly reasonable.
내가 사교의 정의를 보여 줄게.,let me show you what real sociability looks like.
"…어쨌건,","at any rate,"
너도 이제 본격적으로 중앙에서의 활동을 시작할 거지?,are you starting your activities in earnest now?
"응, 일단 초대장부터 처리해야 겠지만.","yeah, but I gotta sort through all these invitations first."
"그럼, 당분간 내 궁에는 오지 마.",okay then. try not to come visit me until further notice.
…내가 방해돼?,do I bother you or something?
